Unnamed: 0,date,county,state,fips,cases,deaths
0,2020-01-21,Snohomish,Washington,53061.0,1,0.0
1,2020-01-22,Snohomish,Washington,53061.0,1,0.0
2,2020-01-23,Snohomish,Washington,53061.0,1,0.0
3,2020-01-24,Cook,Illinois,17031.0,1,0.0
4,2020-01-24,Snohomish,Washington,53061.0,1,0.0
5,2020-01-25,Orange,California,6059.0,1,0.0
6,2020-01-25,Cook,Illinois,17031.0,1,0.0
7,2020-01-25,Snohomish,Washington,53061.0,1,0.0
8,2020-01-26,Maricopa,Arizona,4013.0,1,0.0
9,2020-01-26,Los Angeles,California,6037.0,1,0.0
10,2020-01-26,Orange,California,6059.0,1,0.0
11,2020-01-26,Cook,Illinois,17031.0,1,0.0
12,2020-01-26,Snohomish,Washington,53061.0,1,0.0
13,2020-01-27,Maricopa,Arizona,4013.0,1,0.0
14,2020-01-27,Los Angeles,California,6037.0,1,0.0
15,2020-01-27,Orange,California,6059.0,1,0.0
16,2020-01-27,Cook,Illinois,17031.0,1,0.0
17,2020-01-27,Snohomish,Washington,53061.0,1,0.0
18,2020-01-28,Maricopa,Arizona,4013.0,1,0.0
19,2020-01-28,Los Angeles,California,6037.0,1,0.0
20,2020-01-28,Orange,California,6059.0,1,0.0
21,2020-01-28,Cook,Illinois,17031.0,1,0.0
22,2020-01-28,Snohomish,Washington,53061.0,1,0.0
23,2020-01-29,Maricopa,Arizona,4013.0,1,0.0
24,2020-01-29,Los Angeles,California,6037.0,1,0.0
25,2020-01-29,Orange,California,6059.0,1,0.0
26,2020-01-29,Cook,Illinois,17031.0,1,0.0
27,2020-01-29,Snohomish,Washington,53061.0,1,0.0
28,2020-01-30,Maricopa,Arizona,4013.0,1,0.0
29,2020-01-30,Los Angeles,California,6037.0,1,0.0
30,2020-01-30,Orange,California,6059.0,1,0.0
31,2020-01-30,Cook,Illinois,17031.0,2,0.0
32,2020-01-30,Snohomish,Washington,53061.0,1,0.0
33,2020-01-31,Maricopa,Arizona,4013.0,1,0.0
34,2020-01-31,Los Angeles,California,6037.0,1,0.0
35,2020-01-31,Orange,California,6059.0,1,0.0
36,2020-01-31,Santa Clara,California,6085.0,1,0.0
37,2020-01-31,Cook,Illinois,17031.0,2,0.0
38,2020-01-31,Snohomish,Washington,53061.0,1,0.0
39,2020-02-01,Maricopa,Arizona,4013.0,1,0.0
40,2020-02-01,Los Angeles,California,6037.0,1,0.0
41,2020-02-01,Orange,California,6059.0,1,0.0
42,2020-02-01,Santa Clara,California,6085.0,1,0.0
43,2020-02-01,Cook,Illinois,17031.0,2,0.0
44,2020-02-01,Suffolk,Massachusetts,25025.0,1,0.0
45,2020-02-01,Snohomish,Washington,53061.0,1,0.0
46,2020-02-02,Maricopa,Arizona,4013.0,1,0.0
47,2020-02-02,Los Angeles,California,6037.0,1,0.0
48,2020-02-02,Orange,California,6059.0,1,0.0
49,2020-02-02,San Francisco,California,6075.0,2,0.0
50,2020-02-02,Santa Clara,California,6085.0,2,0.0
51,2020-02-02,Cook,Illinois,17031.0,2,0.0
52,2020-02-02,Suffolk,Massachusetts,25025.0,1,0.0
53,2020-02-02,Snohomish,Washington,53061.0,1,0.0
54,2020-02-03,Maricopa,Arizona,4013.0,1,0.0
55,2020-02-03,Los Angeles,California,6037.0,1,0.0
56,2020-02-03,Orange,California,6059.0,1,0.0
57,2020-02-03,San Francisco,California,6075.0,2,0.0
58,2020-02-03,Santa Clara,California,6085.0,2,0.0
59,2020-02-03,Cook,Illinois,17031.0,2,0.0
60,2020-02-03,Suffolk,Massachusetts,25025.0,1,0.0
61,2020-02-03,Snohomish,Washington,53061.0,1,0.0
62,2020-02-04,Maricopa,Arizona,4013.0,1,0.0
63,2020-02-04,Los Angeles,California,6037.0,1,0.0
64,2020-02-04,Orange,California,6059.0,1,0.0
65,2020-02-04,San Francisco,California,6075.0,2,0.0
66,2020-02-04,Santa Clara,California,6085.0,2,0.0
67,2020-02-04,Cook,Illinois,17031.0,2,0.0
68,2020-02-04,Suffolk,Massachusetts,25025.0,1,0.0
69,2020-02-04,Snohomish,Washington,53061.0,1,0.0
70,2020-02-05,Maricopa,Arizona,4013.0,1,0.0
71,2020-02-05,Los Angeles,California,6037.0,1,0.0
72,2020-02-05,Orange,California,6059.0,1,0.0
73,2020-02-05,San Francisco,California,6075.0,2,0.0
74,2020-02-05,Santa Clara,California,6085.0,2,0.0
75,2020-02-05,Cook,Illinois,17031.0,2,0.0
76,2020-02-05,Suffolk,Massachusetts,25025.0,1,0.0
77,2020-02-05,Snohomish,Washington,53061.0,1,0.0
78,2020-02-05,Dane,Wisconsin,55025.0,1,0.0
79,2020-02-06,Maricopa,Arizona,4013.0,1,0.0
80,2020-02-06,Los Angeles,California,6037.0,1,0.0
81,2020-02-06,Orange,California,6059.0,1,0.0
82,2020-02-06,San Francisco,California,6075.0,2,0.0
83,2020-02-06,Santa Clara,California,6085.0,2,0.0
84,2020-02-06,Cook,Illinois,17031.0,2,0.0
85,2020-02-06,Suffolk,Massachusetts,25025.0,1,0.0
86,2020-02-06,Snohomish,Washington,53061.0,1,0.0
87,2020-02-06,Dane,Wisconsin,55025.0,1,0.0
88,2020-02-07,Maricopa,Arizona,4013.0,1,0.0
89,2020-02-07,Los Angeles,California,6037.0,1,0.0
90,2020-02-07,Orange,California,6059.0,1,0.0
91,2020-02-07,San Francisco,California,6075.0,2,0.0
92,2020-02-07,Santa Clara,California,6085.0,2,0.0
93,2020-02-07,Cook,Illinois,17031.0,2,0.0
94,2020-02-07,Suffolk,Massachusetts,25025.0,1,0.0
95,2020-02-07,Snohomish,Washington,53061.0,1,0.0
96,2020-02-07,Dane,Wisconsin,55025.0,1,0.0
97,2020-02-08,Maricopa,Arizona,4013.0,1,0.0
98,2020-02-08,Los Angeles,California,6037.0,1,0.0
99,2020-02-08,Orange,California,6059.0,1,0.0
100,2020-02-08,San Francisco,California,6075.0,2,0.0
101,2020-02-08,Santa Clara,California,6085.0,2,0.0
102,2020-02-08,Cook,Illinois,17031.0,2,0.0
103,2020-02-08,Suffolk,Massachusetts,25025.0,1,0.0
104,2020-02-08,Snohomish,Washington,53061.0,1,0.0
105,2020-02-08,Dane,Wisconsin,55025.0,1,0.0
106,2020-02-09,Maricopa,Arizona,4013.0,1,0.0
107,2020-02-09,Los Angeles,California,6037.0,1,0.0
108,2020-02-09,Orange,California,6059.0,1,0.0
109,2020-02-09,San Francisco,California,6075.0,2,0.0
110,2020-02-09,Santa Clara,California,6085.0,2,0.0
111,2020-02-09,Cook,Illinois,17031.0,2,0.0
112,2020-02-09,Suffolk,Massachusetts,25025.0,1,0.0
113,2020-02-09,Snohomish,Washington,53061.0,1,0.0
114,2020-02-09,Dane,Wisconsin,55025.0,1,0.0
115,2020-02-10,Maricopa,Arizona,4013.0,1,0.0
116,2020-02-10,Los Angeles,California,6037.0,1,0.0
117,2020-02-10,Orange,California,6059.0,1,0.0
118,2020-02-10,San Diego,California,6073.0,1,0.0
119,2020-02-10,San Francisco,California,6075.0,2,0.0
120,2020-02-10,Santa Clara,California,6085.0,2,0.0
121,2020-02-10,Cook,Illinois,17031.0,2,0.0
122,2020-02-10,Suffolk,Massachusetts,25025.0,1,0.0
123,2020-02-10,Snohomish,Washington,53061.0,1,0.0
124,2020-02-10,Dane,Wisconsin,55025.0,1,0.0
125,2020-02-11,Maricopa,Arizona,4013.0,1,0.0
126,2020-02-11,Los Angeles,California,6037.0,1,0.0
127,2020-02-11,Orange,California,6059.0,1,0.0
128,2020-02-11,San Diego,California,6073.0,1,0.0
129,2020-02-11,San Francisco,California,6075.0,2,0.0
130,2020-02-11,Santa Clara,California,6085.0,2,0.0
131,2020-02-11,Cook,Illinois,17031.0,2,0.0
132,2020-02-11,Suffolk,Massachusetts,25025.0,1,0.0
133,2020-02-11,Snohomish,Washington,53061.0,1,0.0
134,2020-02-11,Dane,Wisconsin,55025.0,1,0.0
135,2020-02-12,Maricopa,Arizona,4013.0,1,0.0
136,2020-02-12,Los Angeles,California,6037.0,1,0.0
137,2020-02-12,Orange,California,6059.0,1,0.0
138,2020-02-12,San Diego,California,6073.0,1,0.0
139,2020-02-12,San Francisco,California,6075.0,2,0.0
140,2020-02-12,Santa Clara,California,6085.0,2,0.0
141,2020-02-12,Cook,Illinois,17031.0,2,0.0
142,2020-02-12,Suffolk,Massachusetts,25025.0,1,0.0
143,2020-02-12,Bexar,Texas,48029.0,1,0.0
144,2020-02-12,Snohomish,Washington,53061.0,1,0.0
145,2020-02-12,Dane,Wisconsin,55025.0,1,0.0
146,2020-02-13,Maricopa,Arizona,4013.0,1,0.0
147,2020-02-13,Los Angeles,California,6037.0,1,0.0
148,2020-02-13,Orange,California,6059.0,1,0.0
149,2020-02-13,San Diego,California,6073.0,1,0.0
